X;Y;osm_id;ref_cnc;name;marque;wheelchair;opening_hours;open_air;drive_in;cinema3d;nb_screens;capacity;acoustic;website;phone;facebook;wikidata;siret;com_insee;com_nom
-1.34792205651454;47.2363388493896;way/81874346;"233181";Ciné Loroux;;;;;;;;;;;;;;;"44084";Le Loroux-Bottereau
-1.77335453971562;43.3553188995925;way/72062141;"194541";Les Variétés;;;;;;yes;"1";"324";;;;;;;"64260";Hendaye
-0.308807868887264;45.6878544244049;way/999233348;;Le Galaxy;;;;;;;;;;;;;;;"16089";Châteaubernard
2.3124334;48.8652429997258;node/4584193728;"9351";MK2 Grand Palais;MK2;;;;;;"1";"92";;https://www.mk2.com/salles/mk2-grand-palais;;https://www.facebook.com/mk2grandpalais/;Q65130028;"84492398700060";"75056";Paris
5.4994812;43.6924408005401;node/270748308;"308231";Cinéma Le Luberon;;;;;;no;"3";"363";;;;;;;"84089";Pertuis
-0.754694835304447;46.9238991160924;way/73607591;"252701";Le Castel;;;;;;yes;"1";"269";;;;;;;"79079";Mauléon
0.367821779833677;46.6097665439739;way/41868451;"80391";Mega CGR Buxerolles;CGR;yes;;;;yes;"12";"2219";;https://www.cgrcinemas.fr/;"+33892688588";;Q2931406;;"86041";Buxerolles
3.0090042;49.5798882995505;node/1943021257;;Paradiso;;;;;;;;;;http://www.cinema-paradisio.fr/;+33 3 44 09 41 98;https://www.facebook.com/paradisionoyon/;;;"60471";Noyon
2.3691603;48.8545348997284;node/1428020598;"5861";MK2 Bastille (côté Beaumarchais);MK2;;;;;;"4";"469";;https://www.mk2.com/salles/mk2-bastille-beaumarchais-fg-st-antoine;;https://www.facebook.com/mk2bastillebeaumarchais;Q3273023;;"75056";Paris
-3.4574899;48.8147571997383;node/3181266088;"307943";Les Baladins;;;;;;;;;;http://perros-guirec.les-baladins.com/;;;;;"22168";Perros-Guirec
1.8340355;50.1078587994281;node/7644807261;"10184";Le Rex;;;;;;yes;"3";"511";;;;;;;"80001";Abbeville
4.3046218;46.2897657002952;node/6438698807;"114062";L'Odyssée;;;;;;yes;"1";"193";;;+33 3 85 28 25 93;;;;"71133";La Clayette
-0.418624847080341;48.5580046578452;way/384713734;"36071";Casino du Lac;;;;;;yes;"1";"346";;;;;;;"61483";Bagnoles-de-l'Orne-Normandie
2.2944347;48.8755475997232;node/1428083261;"2543";Cinema Mac Mahon;Bolloré;;;;;;;;;;;;Q2973115;;"75056";Paris
6.0209902;46.5233733002539;node/550115055;"277940";Cinéma Casino;;;;;;;"2";"308";;http://www.allocine.fr/seance/salle_gen_csalle=P3687.html;+33 3 84 33 14 55;Cinéma-Casino-170156649739461;Q61858452;;"39368";Hauts de Bienne
-0.446277547506683;46.9837946632394;way/75082139;"23491";Le Commynes;;;;;;no;"1";"223";;;;;;;"79013";Argentonnay
1.45202044594201;43.639627441761;way/689447545;"430455";Utopia Borderouge;Utopia;;;;;;;;;https://www.cinemas-utopia.org/toulouse/;+33 5 61 50 50 43;https://www.facebook.com/Utopia-Toulouse-Borderouge-111949963526452/;Q3552766;;"31555";Toulouse
4.0447618;50.0136012994492;node/7690756031;"167035";Le Sunset;Cinéode;;;;;;"1";"133";;https://www.cineode.fr/sunset/;+33 3 27 60 81 81;;Q97017093;;"59249";Fourmies
5.27161791290423;44.2753763886901;way/182532990;"78505";Cinéma Le reg'Art;;yes;;;;no;"1";"151";;;"+33475282272";;;;"26063";Buis-les-Baronnies
0.1507213;45.6527056003929;node/2035546713;"19464";Cinéma de la Cité;;;;;;no;"2";"294";;;;;;;"16015";Angoulême
5.37549756999287;44.7511101229465;way/72739796;"138172";Le Pestel;;no;;;;no;"1";"207";;;;;;;"26113";Die
3.0816543;45.7761614003758;node/303515843;"114621";Ciné-Capitole;;yes;;;;no;"5";"670";voice_description;;;;Q79345133;"77570240000117";"63113";Clermont-Ferrand
7.45196357017215;48.2573561119036;way/112150856;"358333";Select;;;;;;yes;"3";"594";;;;;;;"67462";Sélestat
0.406512061043261;43.5140499321328;way/152963871;"263372";Cinéma Astarac;;yes;;;;;;;;;+33 5 62 66 54 24;;;;"32256";Mirande
0.5784595;43.428162000542;node/5808065168;"251922";Marie Vermillard;;;;;;;;;;http://www.cinemademasseube.fr;+33 5 62 66 14 99;https://www.facebook.com/cinemademasseube;;;"32242";Masseube
1.7286314;44.7817275004876;node/7611561565;"182282";L'atelier;;;;;;;;;;http://www.cinematelier.fr;;;;;"46128";Gramat
-0.630485242531046;49.0198953049487;way/354649327;"30761";Cinéma Paradiso;;;;;;;;;;http://cineparadiso.fr/;;;;;"14027";Les Monts d'Aunay
1.56351344893553;45.4241424470971;way/47034147;"438622";Cinéma Louis Jouvet;;;;;;yes;"1";"187";;;;;;;"19276";Uzerche
6.1787659;48.6889330997695;node/1451560262;"284113";Caméo Saint-Sébastien;;limited;;;;;"4";;;http://www.cameo-nancy.fr/;;;Q42295117;;"54395";Nancy
6.9751831;45.4473239004194;node/6251964117;"439745";Le Splendid;;;;;;;;;;https://www.valdisere.fr/culture-sports-loisirs/culture/cinema-le-splendid-isere/;;;;;"73304";Val-d'Isère
2.7830701;48.8689651997248;node/7765041725;"110351";Gaumont Disney Village;Pathé Gaumont;yes;;;;;"15";"3923";;http://www.cinemasgaumontpathe.com/cinemas/cinema-gaumont-disney-village/;+33 8 36 68 75 55;GaumontDisneyVillage;Q42294970;;"77111";Chessy
3.06712819666151;50.6364801682556;way/45561664;"227031";Le Métropole;UGC;yes;;;;;"4";;voice_description;https://www.ugc.fr/cinema.html?id=45;+33 8 92 68 00 73;https://www.facebook.com/UGC-Lille-M%C3%A9tropole-189773047746847/;Q42295020;;"59350";Lille
6.761969;45.5563802004056;node/7632405538;"215092";L’Eterlou;;;;;;;;;;https://www.peisey-vallandry.com/cinema-l-eterlou.html;;;;;"73142";Landry
6.12353260857271;45.9034343121991;way/36941659;"19901";Gaumont Pathé;Pathé Gaumont;yes;;;;;;;;https://www.cinemaspathegaumont.com;"+33892696696";;Q61859014;;"74010";Annecy
2.4342965;48.8451191997307;node/7609468698;"462321";Le Vincennes;;;Mo-Su 13:15-24:00;;;;"4";"481";;https://www.cinemalevincennes.com;;cinemalevincennes;Q42295274;;"94080";Vincennes
3.1967318;46.0975118003271;node/7649509132;"172682";Cinéma Le Chardon;;;;;;yes;"1";"131";;;;;;;"03118";Gannat
-2.03880146959157;47.0795569620657;way/64393523;"50901";Cinéma Jeanne d'Arc;;;;;;;"1";"218";;;+33 2 40 64 60 92;;;;"44012";La Bernerie-en-Retz
3.91546109250618;43.6044953985035;way/16921980;"275311";Gaumont Odysseum;Pathé Gaumont;yes;"Mo,Tu,Th,Fr 13:00-01:00, We,Sa,Su 10:20-01:00";;;yes;;;;http://www.cinemasgaumontpathe.com/cinemas/cinema-gaumont-montpellier-multiplexe/informations-pratiques.html;+33 4 99 52 33 00;;Q3060526;;"34172";Montpellier
2.2383416;44.3078781005194;node/7628368378;"337353";Centre Culturel Aveyron Ségala Viaur;;;;;;;;;;https://www.rencontresalacampagne.org/cinema-audio-visuel-la-salle-de-cinema-_2_0_0.html;;;;;"12198";Rieupeyroux
2.5559038;48.7952349997431;node/7644120730;"724000";Ciné Pince-Vent;;;;;;no;"8";"1606";;;;;;;"94019";Chennevières-sur-Marne
-0.5789176;44.8423561004825;node/4932032352;"62802";"Cinema CGR Bordeaux, Le Français";CGR cinémas;;;;;yes;"12";"1900";;https://www.cgrcinemas.fr/;;;Q42294929;;"33063";Bordeaux
1.2915599;43.5622493005416;node/616453991;"312981";Ciné Plaisance;;;;;;;"3";"537";;http://cine-arts-plaisance.fr/;+33 9 62 62 94 78;cap.cineartsplaisance.73;Q61859031;"83068096300014";"31424";Plaisance-du-Touch
-3.1482252;48.5598971998014;node/336598781;"188591";Les Korrigans;;;;;;;;;;http://cine-korrigans.fr/;;;;;"22070";Guingamp
-1.055523;46.5571921002477;node/5677147793;"390821";Le Tigre;;;;;;yes;"1";"162";;;;https://www.facebook.com/cinemaletigre/;;;"85223";Sainte-Hermine
2.69959638631888;48.4044315139404;way/289354800;;L'Ermitage;;;;;;;;;;;;;;;"77186";Fontainebleau
6.633984;45.4147487004234;node/7631889404;"376531";Megarama Le Tremplin;Megarama;;;;;;;;;http://courchevel.megarama.fr/;+33 9 60 47 74 62;;Q61860277;"32625903300057";"73227";Courchevel
5.9171022;43.9181967005352;node/3621392322;;Oraison - Cinéma de Pays;Cinéma de Pays;yes;"Mo 21:00-00:00; Sep-Jun off";yes;;no;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04143";Oraison
1.20436486489739;45.5106016690175;way/70925033;"420443";Cinéma Arévi;;;;;;yes;"2";"264";;;;;;;"87187";Saint-Yrieix-la-Perche
6.5291369;45.4833410004149;node/5141818103;"281723";Le Rex;;;;;;;;;;;;;;;"73181";Moûtiers
4.6209733;44.1661191005263;node/1726357516;"36122";Casino;;;;;;;;;;;;;;;"30028";Bagnols-sur-Cèze
-0.464061872914598;47.614490075425;way/239733283;;Cinéma Pax;;;;;;;;;;https://cinemapaxtiercefr.wixsite.com/cinemapaxtierce;;;;;"49347";Tiercé
6.6418202;43.8150739005378;node/5533668916;;"Peyroules - Cinéma de Pays, Salle polyvalente Gilbert Sauvan";;yes;;;;yes;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04148";Peyroules
4.1773276;45.2828991004388;node/2301702201;"266962";Cinéma La Capitelle;;;;;;yes;"2";"348";;;;;;"21430137600197";"43137";Monistrol-sur-Loire
2.2353195;48.8910944997193;node/7768954429;"327945";UGC Ciné Cité La Défense;UGC;yes;;;;;"16";"3642";;https://www.ugc.fr/cinema.html?id=20;;ugccinecite.ladefense;Q3547184;"34780600200502";"92062";Puteaux
6.8388891;47.4899006000559;node/7617667668;"720450";Mégarama Lumina;Megarama;;;;;;"10";"1880";;http://audincourt.megarama.fr;+33 3 81 71 02 00;;Q61860270;"43002816700020";"25031";Audincourt
5.4699025;45.6767088003896;node/1544488327;"277851";Cinéma Le Dauphin;;;;;;no;"1";"161";;;;;;;"38261";Morestel
1.5106777;43.5399590005417;node/29046522;"209151";Gaumont Labège;Pathé Gaumont;yes;24/7;;;yes;;;;https://www.cinemaspathegaumont.com/cinemas/cinema-gaumont-labege;+33 8 92 69 66 96;;Q3060526;;"31254";Labège
6.7076831;45.9391513003518;node/7742699888;6297601-;La Caméra;Écran mobile 74;;;;;;"1";;;http://www.cineplateau.com/;;cinema.plateau;Q97633617;;"74208";Passy
2.33566755545335;48.796177477269;way/63652372;"81101";Cinéma La Pléiade;Centre Culturel Communal;;"Mo-Th 13:30-21:00; Fr-Sa 13:30-21:30; Su 11:00-21:00";;;;"3";;;http://www.cinema-lapleiade.fr/;+33 1 46 65 13 58;https://www.facebook.com/cinemalapleiadecachan/;Q61859501;;"94016";Cachan
-0.9689407;48.1661031998978;node/4036670214;"68371";Cinéma Trianon;;;;;;no;"1";"318";;https://letrianon.pagesperso-orange.fr/;;;;;"53039";Le Bourgneuf-la-Forêt
-1.5867862;47.211177900117;node/1067943542;"284662";Le Concorde;;yes;Mo-Su 13:30-21:00;;;;"4";"287";;http://www.leconcorde.fr/;+33 2 40 58 57 44;https://www.facebook.com/Cinéma-Le-Concorde-Nantes-100347466673882;;;"44109";Nantes
2.3304411;48.8443112997309;node/4302298381;"814";Le Lucernaire;;;;;;;;;;http://www.lucernaire.fr/content/7-cinema;+33 1 45 44 57 34;;;;"75056";Paris
2.1562778;48.8868383997204;node/501568810;"106262";Louis Jouvet;;yes;;;;;;;;http://www.cinechatou.fr/;;;;;"78146";Chatou
6.1884423;45.9347574003525;node/7737851552;6297601-;Salle polyvalente;Écran mobile 74;;;;;;"1";"120";;https://www.navesparmelan.com/Cinema;;;;;"74198";Nâves-Parmelan
3.6982362;43.408750700542;node/2455648007;"362074";Le nouveau Palace;;;;;;;;;;;;;;;"34301";Sète
2.7295641;48.0019882999372;node/7945542460;"268583";AlTiCiné;;;;;;yes;"9";"1499";;https://www.alticine.com/;;;;;"45208";Montargis
-0.2184069;47.4406053000669;node/7609748650;"44042";Grand Ecran;;;;;;no;"1";"144";;http://grand-ecran-beaufort.fr;;;;;"49021";Beaufort-en-Anjou
6.0072728;43.1368361005394;node/4983713469;"722760";Cinéma Pathé La Valette;Pathé Gaumont;;;;;yes;"16";"3271";;https://www.cinemaspathegaumont.com;;;Q3060526;;"83144";La Valette-du-Var
55.4510443;-20.8774335003182;node/490730162;no;Le Ritz;Investissement Commerce et Cinéma;;;;;;;;;https://www.cine974.com/salles-cinema-reunion/le-ritz-st-denis/7/;;;;;"97411";Saint-Denis
4.83824399211639;46.3169526262439;way/695970409;"239353";Multiplex Cinémarivaux;;yes;;;;yes;"11";"2085";;https://www.cinemarivaux-macon.fr/;"+33385221313";;Q61858842;;"71270";Mâcon
0.3100745;49.1813271996475;node/8639952081;;Cinéma 3D;;;;;;;;;;;;;;;"14326";Hermival-les-Vaux
6.101919;45.8887602003594;node/4154247190;"362651";Auditorium;;;;;;;;;;;;;;;"74010";Annecy
2.5661928;44.3520029005171;node/2469788380;"340874";CGR Rodez;CGR cinémas;yes;;;;yes;"10";"1600";voice_description;https://www.cgrcinemas.fr/;;;Q61858765;;"12202";Rodez
-2.04923748097362;48.6119372226177;way/860173183;;Émeraude Cinémas La Richardais;;;;;;;"7";;;https://emeraude-cinemas.fr/larichardais/;;;;;"35241";La Richardais
6.62905853184564;45.9416470982492;way/722995069;"350414";Ciné Mont-Blanc;;;"Mo-Sa 13:30-22:15; Su 10:30-22:15";;;;"10";;;https://www.cinemontblanc.fr/;+33 4 50 18 39 15;;Q61858542;;"74256";Sallanches
3.0744773;49.7472484995108;node/4087162836;"190281";Ciném'Ham;;;;;;no;"1";"198";;;;;;;"80410";Ham
0.100785103774075;43.8597407732576;way/110285580;"144331";Armagnac;;;;;;;;;;https://www.cine32gers.com/eauze/;;;;;"32119";Eauze
7.1594911;44.1850338005254;node/2315286740;"201821";Le Club 2000;Cinéode;;;;;no;"1";"150";;https://www.cineode.fr/le-club-2000/;;;Q97017093;;"06073";Isola
1.7114379;48.9887119996951;node/614732858;"244700";MEGA CGR;CGR cinémas;yes;;;;;;;voice_description;https://www.cgrcinemas.fr/;;;Q2931406;;"78361";Mantes-la-Jolie
0.5433559;46.8210116001973;node/2544690495;"105404";Loft Cinémas;;;;;no;yes;"7";"946";;http://loftcinemas.com/;"+33549210836";;;;"86066";Châtellerault
1.723686;49.482451299574;node/5975781990;"181422";Les Ecrans;;;;;;yes;"2";"319";;https://cinelesecrans.wordpress.com;+33 2 35 90 25 32;;;;"76312";Gournay-en-Bray
5.3566957;45.9613258003485;node/7633164138;"720500";Ciné Festival;;;;;;yes;"3";"595";;https://www.cinefestival.fr;+33 4 74 38 41 33;cine.festival01500;Q61858830;"54552029800047";"01004";Ambérieu-en-Bugey
0.367170741156285;46.6678589394523;way/85075302;no;Ciné-Jeu;;;;;;;;;;;;;;;"86062";Chasseneuil-du-Poitou
2.37140669989827;48.8849778072994;way/64039320;"4731";MK2 Quai de Seine;MK2;;;;;;"6";"992";;https://www.mk2.com/salles/mk2-quai-seine-quai-loire;;https://www.facebook.com/mk2quaideseine;Q3273032;;"75056";Paris
5.5561702;46.6735355002259;node/7615695911;"232572";Le Palace;;;;;;;;;;http://lons-le-palace.megarama.fr;+33 3 84 24 49 12;;Q61859876;;"39300";Lons-le-Saunier
6.6761565;45.5062722004121;node/6258391892;"239412";Espace les Ecrins;;;;;;;;;;https://www.la-plagne.com/cinemas/cine-plagne-espace-les-ecrins;;;;;"73150";La Plagne-Tarentaise
6.0249266;47.2396684001109;node/378774907;"52141";Cinéma Victor Hugo;;;;;;;"3";"337";;https://www.cinemavictorhugo.fr;+33 3 81 94 53 89;;;"87555075800069";"25056";Besançon
6.7657564;47.8809768999659;node/2087009126;"426151";Les Variétés;;;;;;;"2";;;;;;;;"88468";Le Thillot
6.2314816;44.0900618005294;node/7703453800;"138595";Ciné Toiles;;yes;"Mo-Su,PH 10:15-23:00";;;yes;"4";"767";;;+33 8 92 68 04 76;CineToilesDIGNE;Q61858856;;"04070";Digne-les-Bains
2.3401739;48.8544953997284;node/1427978196;"883";Christine Cinéma Club;;;;;;;"2";;;https://pariscinemaclub.com/christine/;+33 1 43 25 85 78;ChristineCinemaClub;Q2823639;;"75056";Paris
1.03313401434384;48.5616044061969;way/398975692;"359622";L'Ambiance;Nord Ouest Exploitation Cinémas;;;;;yes;"1";"306";;https://www.cinema-senonches.com/;+33 2 37 37 70 91;;Q22996283;;"28373";Senonches
5.6047244;43.17539630054;node/3635506454;"112811";Cinema Frères Lumière;;limited;;;;yes;"3";"426";;http://cinema-lumiere.cine.allocine.fr/films-et-horaires/alaffiche.html;;;;;"13028";La Ciotat
6.3807853;46.3328705002878;node/7742844166;6297601-;Cinétoile;Écran mobile 74;;;;;;"1";;;https://www.foyerculturel-sciez.fr/cinetoile;+33 4 50 72 70 47;cinetoiledesciez;;;"74263";Sciez
55.4716586;-21.2495732002811;node/1363542084;no;Salle multimédia;;;;;;;;;;https://www.reunion.fr/planifier/a-voir-a-faire/loisirs/salle-multimedia-de-l-entre-deux-578545;;;;;"97403";Entre-Deux
3.21978090606115;49.623183517317;way/120372138;"107251";Cinéma Lumières;Cinéode;;;;;yes;"3";"380";;https://www.cineode.fr/cine-lumieres;;;Q61860136;;"02173";Chauny
5.9569234;49.4711778995767;node/7635965791;"29563";Ciné Audun;;;;;;;"1";;;;;;;;"57038";Audun-le-Tiche
1.4975388;43.5171272005418;node/228367350;"87772";Ciné 113 - MJC;;;;;;;;;;;;;;;"31113";Castanet-Tolosan
2.64163074707683;50.5214363581286;way/803663963;;Etoile Cinémas;;;;;;;"9";;;https://www.etoilecinemas-bethune.fr;+33 3 21 01 76 50;https://www.facebook.com/EtoileCinemasBethune;;;"62119";Béthune
1.8397855;42.7211106005276;node/7611786352;"34482";Cinéma'Ax;;;;;;;;;;https://www.ax-animation.com/cinema;;;Q98553948;;"09032";Ax-les-Thermes
5.5890517;48.763559799751;node/1874534028;"118135";Cinéma François Truffaut;;;;;;;"1";;;;;;;;"55122";Commercy
2.44105957049921;48.8841252916041;way/73626851;"341652";Le Trianon;;;;;;;;;;http://www.cinematrianon.fr/;;;Q3227810;;"93063";Romainville
-1.6213189;49.6391100995364;node/246690324;"109792";CGR Odéon;CGR;yes;;;;yes;"5";"1025";;https://www.cgrcinemas.fr/cherbourg-odeon/;;;Q2931406;;"50129";Cherbourg-en-Cotentin
3.2982625;49.6572004995321;node/3033839723;"423561";Le Casino;Cinéode;;;;;yes;"2";"498";;https://www.cineode.fr/casino;;;Q97017093;;"02738";Tergnier
7.1017079;47.8057866999835;node/1759653453;"424465";Relais Culturel de Thann;;;;;;yes;"2";;;;;;;;"68334";Thann
6.0494958;45.4999760004128;node/7632432941;"274543";Charlie Chaplin;;;;;;;;;;http://www.montmeliancine.free.fr/;;;;;"73171";Montmélian
4.3947748;45.7152108003843;node/8952034964;;;;;;;;;;;;;;;;;"69099";Haute-Rivoire
6.058686;46.332024300288;node/530627897;"176873";Le Patio;;;;;;yes;"1";"110";;http://www.cinegex.fr;;cinema.lepatio;Q61859894;;"01173";Gex
-0.0244006;46.5754429002443;node/8478598158;;;;;;;;;;;;;;;;;"79339";Vasles
6.267035;45.2412849004434;node/5512514504;"454712";Ariane;;;;;;;;;;;;https://www.facebook.com/Cin%C3%A9ma-Ariane-703522809855910/;;;"73318";Villarembert
6.0031987;44.0831213005297;node/1866513534;"103985";Le Cinématographe;;yes;;;;yes;"3";"465";;;;;;;"04049";Château-Arnoux-Saint-Auban
2.4624069;48.9382226997076;node/2580116475;"57582";Cinéma Louis Daquin;;;;;;;;;;https://www.cinemadublancmesnil.fr/;+33 1 71 82 00 60;;;;"93007";Le Blanc-Mesnil
0.657070227132798;43.2859888147095;way/306113091;"66714";Ciné Lumière;;;;;;;;;;;;;;;"31080";Boulogne-sur-Gesse
5.9292491;43.1256832005392;node/1207265103;"720150";Pathé Liberté;Pathé Gaumont;yes;"Mo-Sa 12:00-22:00; Su 10:00-22:00";;;yes;"9";"1605";voice_description;https://www.cinemaspathegaumont.com;"+33892696696";;Q3060526;;"83137";Toulon
4.25560747949126;44.4820026765224;way/239779038;"343491";Le Foyer;;;;;;yes;"2";"352";;;;;;;"07199";Rosières
6.5813389;46.0582486003334;node/7603545173;"115565";Cinétoiles;;;;;;;;;;http://www.cinetoiles.org;"+33450986134";;;;"74081";Cluses
6.358512;43.1336510005394;node/1433755401;"220334";Théâtre de Verdure;;;;;;;"1";"544";;https://www.noecinemas.com/lavandou-plein-air/reserver/;+33 2 32 96 04 04;cinematheatredeverdure;Q61860988;;"83070";Le Lavandou
0.0792432;44.6507268004978;node/9761722408;;Cinéma Eden;;;;;;;;;;https://www.cinema-eden.com/;;;;;"33289";Monségur
6.4983804;47.6845574000117;node/1363017528;"236833";Espace Méliès;;yes;Fr-We;;;yes;"2";"352";;https://www.cinemaespacemelies.fr/;"+33384302166";;;;"70310";Lure
4.2781653;45.3007032004368;node/3742394635;;St-Did';;;;;;;;;;"https://www.st-didier-en-velay.fr/-Cinema,151-.html";;;;;"43177";Saint-Didier-en-Velay
-61.0950395431655;14.6150115504944;way/137748823;no;Madiana;;;;;;;;;;https://www.madiana.com/;09 72 61 61 71;https://www.facebook.com/Cinemamadiana/;;;"97229";Schœlcher
4.8356065;45.7574310003784;node/26647024;"238021";Lumière Bellecour;;;;;;no;"3";"214";;http://www.cinemas-lumiere.com/;+33 4 78 84 67 14;;Q2931779;"80352971800030";"69123";Lyon
5.5027543;43.2954712005414;node/7707551105;"250410";Maison des cinématographies de la Méditerranée;;;;;;;;;;https://labuzine.com;+33 4 91 45 27 60;labuzine;Q97291636;;"13055";Marseille
2.48170763154136;42.4036822105319;way/516747701;"324212";Le Nouveau Palace;;;;;;;;;;https://www.pratsdemollolapreste.com/festivites/le-cinema/;;;;;"66150";Prats-de-Mollo-la-Preste
2.7578959;43.4886388005419;node/7613303811;"412415";Ciné Star;;;;;;;;;;http://www.saintpons.fr/vivre-votre-ville/loisirs-et-vie-associative/cinema/adirectory/item/13-cinema-star;;;;;"34284";Saint-Pons-de-Thomières
4.7479842;44.2803384005208;node/1455712480;"61132";Le Clap;;;;;;no;"1";"97";;;;;;;"84019";Bollène
-0.92156406916575;47.4041620194273;way/236896887;"201041";Cinéma Le Saint-Charles;;;;;;yes;"1";"122";;;;;;;"49160";Ingrandes-le-Fresne-sur-Loire
2.236731;48.884437599721;node/1137875571;"327961";Le Central;;;;;;;;;;https://www.cinecentral.fr/;+33 1 47 74 52 64;;;;"92062";Puteaux
4.3247629;45.4346775004209;node/2498490840;"339810";Salle des Fauteuils;;yes;;;;no;"1";"350";;https://www.roche-la-moliere.fr/cinema/;+33 4 77 53 93 66;Pôle-Culturel-lOpsis-actualités-cinéma-596361843764325;Q61859396;;"42189";Roche-la-Molière
-2.13361035111802;46.8301626106863;way/86266810;"293531";Les Yoles;;yes;;;;yes;"1";"400";;http://cinema-lesyoles.fr/;;;;;"85164";Notre-Dame-de-Monts
2.82961240319608;42.5245083502974;way/63285757;"67021";Le Majestic;;;;;;;;;;http://www.tourisme-leboulou.fr/sejourner/voir-faire/il-pleut/cinema-le-majestic-1053554;;;;;"66024";Le Boulou
-0.5374424;47.1471271001306;node/7650698731;"454032";Le Ciné'fil;;yes;;;;yes;"1";"204";voice_description;https://www.cine-vihiers.fr/;;;;;"49373";Lys-Haut-Layon
6.0786285;44.5595132005043;node/2190134607;"172744";Le Club;;no;;;;no;"1";"104";;;;;;;"05061";Gap
7.334953;43.6879237005402;node/2090829881;"392615";;;;;;;;"1";"160";;https://www.saint-jean-cap-ferrat.fr/category/cinema/;;;;;"06121";Saint-Jean-Cap-Ferrat
0.149642899821912;49.0042685536924;way/89828546;;Le Parc;;;"""1 séance de cinéma tous les 15 jours""";;;;;;;;;;;;"14371";Livarot-Pays-d'Auge
-2.0615928;46.7936134002027;node/5481072931;"393312";Ciné Monts;;yes;;;;yes;"1";"298";;http://www.cinemonts.fr/;;;;;"85234";Saint-Jean-de-Monts
5.7233643;45.1905760004489;node/505202670;"185044";La Nef;;limited;Mo-Su 13:30-23:30;;;yes;"7";"876";;;+33 4 76 46 53 25;;;;"38185";Grenoble
6.5810667;45.3729555004284;node/3378217179;"15792";Le Mottaret;Écran mobile 74;;;;;;"1";"172";;http://www.cinemameribel.fr;+33 4 79 55 43 15;Cinéma-de-Méribel-2-salles-à-Méribel-et-Mottaret-207497746101083;Q61859862;;"73015";Les Allues
6.0416689;43.7037781005399;node/3621389335;;Quinson - Cinéma de Pays;;yes;;;;yes;"1";;;https://www.cinemadepays.fr/;+33 9 63 04 56 52;;;;"04158";Quinson
-1.46971286523935;47.1671702865121;way/74126779;"450171";Cinéma Vaillant;;yes;;;;yes;"1";"195";;http://www.cinevaillant.com/;;;;;"44215";Vertou
6.1282253;45.9021259003574;node/7604556590;"19951";Espace 300;;;;;;;;;;;;;;;"74010";Annecy
0.200293099434942;48.0042855995614;way/66205061;"244492";Les Cinéastes / Cinéma d'art & d'essai;;yes;;;;no;"4";"383";voice_description;http://www.les-cineastes.fr/;;;;;"72181";Le Mans
2.2642598;48.8029869997412;node/441388754;"113523";Cinéma Jeanne Moreau;;yes;"Mo off; Tu 18:30-22:00; We 14:30-22:00; Th 18:30-22:00; Fr 14:00-22:00; Sa 14:00-22:00; Su 11:00-22:00; Aug off";;;;;;;http://www.cinemajeannemoreau.com/;"+33141901892";;;;"92023";Clamart
4.9576725;45.666876300391;node/459148919;;Centre culturel Jean Moulin;;;;;;;;;;;;;;;"69283";Mions
2.3244015;48.8420386997315;node/259440483;"7711";Gaumont Montparnos;Pathé Gaumont;;;;;;;;;https://www.cinemaspathegaumont.com/cinemas/cinema-gaumont-parnasse;;;Q3233921;;"75056";Paris
5.6466473;46.2608969003002;node/1867061783;"301624";Centre culturel Aragon;;yes;;;;no;"2";"164";voice_description;https://www.oyonnax.fr/mes-loisirs/culture/cinemas/;+33 4 74 81 96 88;oyonnaxculture;Q63384925;;"01283";Oyonnax
1.90876639056727;47.8986776799025;way/365883120;"298834";Pathé Orléans;Pathé Gaumont;;;;;yes;"12";"2309";;https://www.cinemaspathegaumont.com;;;Q3060526;"41487427100045";"45234";Orléans
0.7432689;47.9206558999566;node/5269482604;"377441";Zoom;;yes;;;;no;"1";"131";;https://www.cinemazoom.fr/;;;Q61860790;;"72269";Saint-Calais
2.58617763863756;49.2080275376634;way/142250151;"359462";Cinéma Jeanne d'Arc;;;;;;yes;"1";"227";;;"+33344608717";;;;"60612";Senlis
4.8217642;50.1360489994218;node/1594686711;"178423";Le Manège;;;;;;yes;"2";"465";;;;;;;"08190";Givet
0.8787076;43.626567700541;node/3543153500;"177663";;;yes;;;;;"1";"97";;;;;;;"32147";Gimont
6.4935275;45.1757357004505;node/616470921;"441172";Valmeinier 1800;;;;;;;;;;;;;;;"73307";Valmeinier
4.3665118654583;43.8147055473112;way/506475048;"291014";Kinepolis Nîmes;Kinepolis;yes;13:00-22:00;;;;"12";"2928";;https://kinepolis.fr/cinemas/kinepolis-nimes;+33 4 66 04 48 00;https://www.facebook.com/kinepolisnimes/;Q1741993;;"30189";Nîmes
-2.0753378;47.112172300138;node/7814810479;;Cinéma Saint-Gilles;;yes;;;;;"3";;;https://www.cinemapornic.fr;+33 2 72 92 31 70;;;;"44131";Pornic
-0.6475729;44.8857490004787;node/3287900886;"154921";Cinéma Jean Renoir;;;;;;yes;"1";"169";;;;;;;"33162";Eysines
-1.1486596;48.0581636999238;node/2001134202;"23541";Cin'Evasion;;;;;;;;;;;;;;;"35006";Argentré-du-Plessis
